filename,structure,set,new_x,new_y
field2537.jpg,NUCLEUS,train,511,380
field2537.jpg,KINETOPLAST,train,643,386
field2538.jpg,KINETOPLAST,train,101,639
field2538.jpg,KINETOPLAST,train,246,466
field2538.jpg,KINETOPLAST,train,235,538
field2538.jpg,KINETOPLAST,train,336,471
field2538.jpg,KINETOPLAST,train,524,488
field2538.jpg,KINETOPLAST,train,574,517
field2538.jpg,NUCLEUS,train,536,485
field2538.jpg,NUCLEUS,train,567,508
field2538.jpg,KINETOPLAST,train,655,606
field2539.jpg,KINETOPLAST,train,475,475
field2539.jpg,NUCLEUS,train,466,481
field2539.jpg,NUCLEUS,train,146,271
field2539.jpg,KINETOPLAST,train,147,256
field2539.jpg,KINETOPLAST,train,14,464
field2539.jpg,NUCLEUS,train,29,475
field2539.jpg,KINETOPLAST,train,203,795
field2539.jpg,NUCLEUS,train,192,787
field2540.jpg,KINETOPLAST,train,474,551
field2540.jpg,NUCLEUS,train,464,549
field2540.jpg,NUCLEUS,train,386,174
field2540.jpg,KINETOPLAST,train,397,164
field2540.jpg,KINETOPLAST,train,156,217
field2540.jpg,NUCLEUS,train,159,236
field2540.jpg,KINETOPLAST,train,56,585
field2540.jpg,NUCLEUS,train,54,571
field2541.jpg,KINETOPLAST,train,420,603
field2541.jpg,NUCLEUS,train,414,594
field2541.jpg,NUCLEUS,train,624,274
field2541.jpg,KINETOPLAST,train,639,275
field2541.jpg,KINETOPLAST,train,431,142
field2541.jpg,NUCLEUS,train,420,157
field2541.jpg,KINETOPLAST,train,100,331
field2541.jpg,NUCLEUS,train,108,320
field2542.jpg,KINETOPLAST,train,345,602
field2542.jpg,NUCLEUS,train,347,592
field2542.jpg,NUCLEUS,train,722,514
field2542.jpg,KINETOPLAST,train,732,525
field2542.jpg,KINETOPLAST,train,679,283
field2542.jpg,NUCLEUS,train,660,286
field2542.jpg,KINETOPLAST,train,310,184
field2542.jpg,NUCLEUS,train,324,182
field2543.jpg,KINETOPLAST,train,292,548
field2543.jpg,NUCLEUS,train,301,542
field2543.jpg,NUCLEUS,train,621,752
field2543.jpg,KINETOPLAST,train,620,767
field2543.jpg,KINETOPLAST,train,753,559
field2543.jpg,NUCLEUS,train,738,548
field2543.jpg,KINETOPLAST,train,564,228
field2543.jpg,NUCLEUS,train,575,236
field2544.jpg,KINETOPLAST,train,294,473
field2544.jpg,NUCLEUS,train,304,475
field2544.jpg,NUCLEUS,train,382,850
field2544.jpg,KINETOPLAST,train,371,860
field2544.jpg,KINETOPLAST,train,612,807
field2544.jpg,NUCLEUS,train,609,788
field2544.jpg,KINETOPLAST,train,712,438
field2544.jpg,NUCLEUS,train,714,452
field2545.jpg,KINETOPLAST,train,347,420
field2545.jpg,NUCLEUS,train,353,429
field2545.jpg,NUCLEUS,train,143,749
field2545.jpg,KINETOPLAST,train,128,748
field2545.jpg,KINETOPLAST,train,336,881
field2545.jpg,NUCLEUS,train,347,866
field2545.jpg,KINETOPLAST,train,667,692
field2545.jpg,NUCLEUS,train,659,703
field2546.jpg,KINETOPLAST,train,485,280
field2546.jpg,KINETOPLAST,train,526,263
field2546.jpg,KINETOPLAST,train,548,354
field2546.jpg,KINETOPLAST,train,507,408
field2546.jpg,KINETOPLAST,train,368,691
field2546.jpg,KINETOPLAST,train,344,745
field2546.jpg,KINETOPLAST,train,112,725
field2547.jpg,KINETOPLAST,train,619,420
field2547.jpg,KINETOPLAST,train,661,437
field2547.jpg,KINETOPLAST,train,612,517
field2547.jpg,KINETOPLAST,train,545,526
field2547.jpg,KINETOPLAST,train,246,628
field2547.jpg,KINETOPLAST,train,191,649
field2547.jpg,KINETOPLAST,train,41,471
field2548.jpg,KINETOPLAST,train,615,613
field2548.jpg,KINETOPLAST,train,632,654
field2548.jpg,KINETOPLAST,train,541,676
field2548.jpg,KINETOPLAST,train,487,635
field2548.jpg,KINETOPLAST,train,204,496
field2548.jpg,KINETOPLAST,train,150,472
field2548.jpg,KINETOPLAST,train,170,240
field2549.jpg,KINETOPLAST,train,476,747
field2549.jpg,KINETOPLAST,train,459,789
field2549.jpg,KINETOPLAST,train,379,740
field2549.jpg,KINETOPLAST,train,370,673
field2549.jpg,KINETOPLAST,train,268,374
field2549.jpg,KINETOPLAST,train,246,319
field2549.jpg,KINETOPLAST,train,424,169
field2550.jpg,KINETOPLAST,train,282,743
field2550.jpg,KINETOPLAST,train,241,760
field2550.jpg,KINETOPLAST,train,219,669
field2550.jpg,KINETOPLAST,train,260,615
field2550.jpg,KINETOPLAST,train,399,332
field2550.jpg,KINETOPLAST,train,423,278
field2550.jpg,KINETOPLAST,train,655,298
field2551.jpg,KINETOPLAST,train,149,604
field2551.jpg,KINETOPLAST,train,107,587
field2551.jpg,KINETOPLAST,train,156,507
field2551.jpg,KINETOPLAST,train,223,498
field2551.jpg,KINETOPLAST,train,522,396
field2551.jpg,KINETOPLAST,train,577,374
field2551.jpg,KINETOPLAST,train,727,552
field2552.jpg,KINETOPLAST,train,152,410
field2552.jpg,KINETOPLAST,train,135,369
field2552.jpg,KINETOPLAST,train,226,347
field2552.jpg,KINETOPLAST,train,280,388
field2552.jpg,KINETOPLAST,train,563,527
field2552.jpg,KINETOPLAST,train,617,551
field2552.jpg,KINETOPLAST,train,597,783
field2553.jpg,KINETOPLAST,train,260,567
field2553.jpg,NUCLEUS,train,244,577
field2554.jpg,KINETOPLAST,train,258,464
field2554.jpg,NUCLEUS,train,239,460
field2555.jpg,KINETOPLAST,train,328,388
field2555.jpg,NUCLEUS,train,318,372
field2556.jpg,KINETOPLAST,train,432,386
field2556.jpg,NUCLEUS,train,436,367
field2557.jpg,KINETOPLAST,train,507,456
field2557.jpg,NUCLEUS,train,523,446
field2558.jpg,KINETOPLAST,train,510,560
field2558.jpg,NUCLEUS,train,529,564
field2559.jpg,KINETOPLAST,train,439,635
field2559.jpg,NUCLEUS,train,449,651
field2560.jpg,KINETOPLAST,train,545,661
field2560.jpg,KINETOPLAST,train,475,698
field2560.jpg,NUCLEUS,train,552,653
field2561.jpg,KINETOPLAST,train,393,732
field2561.jpg,KINETOPLAST,train,317,709
field2561.jpg,NUCLEUS,train,403,731
field2562.jpg,KINETOPLAST,train,234,673
field2562.jpg,KINETOPLAST,train,197,603
field2562.jpg,NUCLEUS,train,242,680
field2563.jpg,KINETOPLAST,train,164,521
field2563.jpg,KINETOPLAST,train,187,445
field2563.jpg,NUCLEUS,train,165,531
field2564.jpg,KINETOPLAST,train,222,362
field2564.jpg,KINETOPLAST,train,292,325
field2564.jpg,NUCLEUS,train,215,370
field2565.jpg,KINETOPLAST,train,374,292
field2565.jpg,KINETOPLAST,train,450,315
field2565.jpg,NUCLEUS,train,364,293
field2566.jpg,KINETOPLAST,train,533,350
field2566.jpg,KINETOPLAST,train,570,420
field2566.jpg,NUCLEUS,train,525,343
field2567.jpg,NUCLEUS,train,532,422
field2567.jpg,KINETOPLAST,train,596,453
field2567.jpg,KINETOPLAST,train,540,436
field2567.jpg,KINETOPLAST,train,326,534
field2567.jpg,KINETOPLAST,train,260,567
field2567.jpg,NUCLEUS,train,261,586
field2568.jpg,NUCLEUS,train,552,554
field2568.jpg,KINETOPLAST,train,576,621
field2568.jpg,KINETOPLAST,train,548,569
field2568.jpg,KINETOPLAST,train,327,487
field2568.jpg,KINETOPLAST,train,258,464
field2568.jpg,NUCLEUS,train,245,478
field2569.jpg,NUCLEUS,train,473,660
field2569.jpg,KINETOPLAST,train,442,724
field2569.jpg,KINETOPLAST,train,459,668
field2569.jpg,KINETOPLAST,train,361,454
field2569.jpg,KINETOPLAST,train,328,388
field2569.jpg,NUCLEUS,train,309,389
field2570.jpg,NUCLEUS,train,342,680
field2570.jpg,KINETOPLAST,train,275,704
field2570.jpg,KINETOPLAST,train,327,676
field2570.jpg,KINETOPLAST,train,409,455
field2570.jpg,KINETOPLAST,train,432,386
field2570.jpg,NUCLEUS,train,418,373
field2571.jpg,NUCLEUS,train,235,601
field2571.jpg,KINETOPLAST,train,171,570
field2571.jpg,KINETOPLAST,train,227,587
field2571.jpg,KINETOPLAST,train,441,489
field2571.jpg,KINETOPLAST,train,507,456
field2571.jpg,NUCLEUS,train,506,437
field2572.jpg,NUCLEUS,train,216,470
field2572.jpg,KINETOPLAST,train,192,403
field2572.jpg,KINETOPLAST,train,220,455
field2572.jpg,KINETOPLAST,train,441,537
field2572.jpg,KINETOPLAST,train,510,560
field2572.jpg,NUCLEUS,train,523,546
field2573.jpg,NUCLEUS,train,294,363
field2573.jpg,KINETOPLAST,train,325,299
field2573.jpg,KINETOPLAST,train,308,355
field2573.jpg,KINETOPLAST,train,406,569
field2573.jpg,KINETOPLAST,train,439,635
field2573.jpg,NUCLEUS,train,458,634
field2574.jpg,NUCLEUS,train,259,244
field2574.jpg,KINETOPLAST,train,470,612
field2575.jpg,NUCLEUS,train,485,235
field2575.jpg,KINETOPLAST,train,374,644
field2576.jpg,NUCLEUS,train,651,387
field2576.jpg,KINETOPLAST,train,283,598
field2577.jpg,NUCLEUS,train,661,613
field2577.jpg,KINETOPLAST,train,252,502
field2578.jpg,NUCLEUS,train,508,779
field2578.jpg,KINETOPLAST,train,297,411
field2579.jpg,NUCLEUS,train,283,789
field2579.jpg,KINETOPLAST,train,394,380
field2580.jpg,NUCLEUS,train,116,636
field2580.jpg,KINETOPLAST,train,484,425
field2581.jpg,KINETOPLAST,train,441,637
field2581.jpg,KINETOPLAST,train,404,618
field2581.jpg,KINETOPLAST,train,222,678
field2581.jpg,KINETOPLAST,train,192,662
field2582.jpg,KINETOPLAST,train,336,641
field2582.jpg,KINETOPLAST,train,323,602
field2582.jpg,KINETOPLAST,train,152,516
field2582.jpg,KINETOPLAST,train,142,483
field2583.jpg,KINETOPLAST,train,258,569
field2583.jpg,KINETOPLAST,train,277,532
field2583.jpg,KINETOPLAST,train,217,350
field2583.jpg,KINETOPLAST,train,233,320
field2584.jpg,KINETOPLAST,train,255,464
field2584.jpg,KINETOPLAST,train,294,451
field2584.jpg,KINETOPLAST,train,380,280
field2584.jpg,KINETOPLAST,train,412,270
field2585.jpg,KINETOPLAST,train,326,386
field2585.jpg,KINETOPLAST,train,363,405
field2585.jpg,KINETOPLAST,train,545,345
field2585.jpg,KINETOPLAST,train,575,361
field2586.jpg,KINETOPLAST,train,432,383
field2586.jpg,KINETOPLAST,train,445,422
field2586.jpg,KINETOPLAST,train,616,507
field2586.jpg,KINETOPLAST,train,626,541
field2587.jpg,KINETOPLAST,train,509,454
field2587.jpg,KINETOPLAST,train,490,491
field2587.jpg,KINETOPLAST,train,550,673
field2587.jpg,KINETOPLAST,train,534,703
field2588.jpg,KINETOPLAST,train,519,401
field2588.jpg,NUCLEUS,train,511,416
field2589.jpg,KINETOPLAST,train,558,530
field2589.jpg,NUCLEUS,train,542,535
field2590.jpg,KINETOPLAST,train,494,647
field2590.jpg,NUCLEUS,train,479,639
field2591.jpg,KINETOPLAST,train,366,686
field2591.jpg,NUCLEUS,train,361,670
field2592.jpg,KINETOPLAST,train,248,622
field2592.jpg,NUCLEUS,train,256,607
field2593.jpg,KINETOPLAST,train,210,494
field2593.jpg,NUCLEUS,train,226,489
field2594.jpg,KINETOPLAST,train,273,376
field2594.jpg,NUCLEUS,train,288,384
field2595.jpg,NUCLEUS,train,416,264
field2595.jpg,KINETOPLAST,train,416,275
field2595.jpg,KINETOPLAST,train,231,396
field2595.jpg,NUCLEUS,train,243,391
field2595.jpg,KINETOPLAST,train,130,480
field2595.jpg,NUCLEUS,train,139,485
field2596.jpg,NUCLEUS,train,582,360
field2596.jpg,KINETOPLAST,train,574,368
field2596.jpg,KINETOPLAST,train,358,322
field2596.jpg,NUCLEUS,train,370,327
field2596.jpg,KINETOPLAST,train,227,311
field2596.jpg,NUCLEUS,train,230,320
field2597.jpg,NUCLEUS,train,631,544
field2597.jpg,KINETOPLAST,train,620,544
field2597.jpg,KINETOPLAST,train,499,359
field2597.jpg,NUCLEUS,train,504,371
field2597.jpg,KINETOPLAST,train,415,258
field2597.jpg,NUCLEUS,train,410,267
field2598.jpg,NUCLEUS,train,536,710
field2598.jpg,KINETOPLAST,train,528,702
field2598.jpg,KINETOPLAST,train,574,486
field2598.jpg,NUCLEUS,train,569,498
field2598.jpg,KINETOPLAST,train,585,355
field2598.jpg,NUCLEUS,train,576,358
field2599.jpg,NUCLEUS,train,351,759
field2599.jpg,KINETOPLAST,train,351,748
field2599.jpg,KINETOPLAST,train,536,627
field2599.jpg,NUCLEUS,train,524,632
field2599.jpg,KINETOPLAST,train,637,543
field2599.jpg,NUCLEUS,train,628,538
field2600.jpg,NUCLEUS,train,186,664
field2600.jpg,KINETOPLAST,train,194,656
field2600.jpg,KINETOPLAST,train,410,702
field2600.jpg,NUCLEUS,train,398,697
field2600.jpg,KINETOPLAST,train,541,713
field2600.jpg,NUCLEUS,train,538,704
field2601.jpg,NUCLEUS,train,136,479
field2601.jpg,KINETOPLAST,train,147,479
field2601.jpg,KINETOPLAST,train,268,664
field2601.jpg,NUCLEUS,train,263,652
field2601.jpg,KINETOPLAST,train,352,765
field2601.jpg,NUCLEUS,train,357,756
field2602.jpg,NUCLEUS,train,497,451
field2602.jpg,KINETOPLAST,train,509,466
field2603.jpg,NUCLEUS,train,507,550
field2603.jpg,KINETOPLAST,train,505,569
field2604.jpg,NUCLEUS,train,444,625
field2604.jpg,KINETOPLAST,train,429,637
field2605.jpg,NUCLEUS,train,346,635
field2605.jpg,KINETOPLAST,train,327,633
field2606.jpg,NUCLEUS,train,270,572
field2606.jpg,KINETOPLAST,train,258,557
field2607.jpg,NUCLEUS,train,261,474
field2607.jpg,KINETOPLAST,train,263,455
field2608.jpg,NUCLEUS,train,323,398
field2608.jpg,KINETOPLAST,train,338,386
field2609.jpg,KINETOPLAST,train,224,239
field2609.jpg,KINETOPLAST,train,210,314
field2609.jpg,NUCLEUS,train,227,251
field2609.jpg,NUCLEUS,train,223,323
field2609.jpg,NUCLEUS,train,173,425
field2609.jpg,KINETOPLAST,train,181,443
field2609.jpg,KINETOPLAST,train,288,582
field2609.jpg,KINETOPLAST,train,440,599
field2610.jpg,KINETOPLAST,train,464,207
field2610.jpg,KINETOPLAST,train,401,249
field2610.jpg,NUCLEUS,train,458,217
field2610.jpg,NUCLEUS,train,404,265
field2610.jpg,NUCLEUS,train,296,302
field2610.jpg,KINETOPLAST,train,289,320
field2610.jpg,KINETOPLAST,train,267,494
field2610.jpg,KINETOPLAST,train,362,614
field2611.jpg,KINETOPLAST,train,656,352
field2611.jpg,KINETOPLAST,train,581,338
field2611.jpg,NUCLEUS,train,644,355
field2611.jpg,NUCLEUS,train,572,351
field2611.jpg,NUCLEUS,train,470,301
field2611.jpg,KINETOPLAST,train,452,309
field2611.jpg,KINETOPLAST,train,313,416
field2611.jpg,KINETOPLAST,train,296,568
field2612.jpg,KINETOPLAST,train,689,592
field2612.jpg,KINETOPLAST,train,647,529
field2612.jpg,NUCLEUS,train,679,586
field2612.jpg,NUCLEUS,train,631,532
field2612.jpg,NUCLEUS,train,594,424
field2612.jpg,KINETOPLAST,train,576,417
field2612.jpg,KINETOPLAST,train,402,395
field2612.jpg,KINETOPLAST,train,282,490
field2613.jpg,KINETOPLAST,train,543,784
field2613.jpg,KINETOPLAST,train,557,709
field2613.jpg,NUCLEUS,train,540,772
field2613.jpg,NUCLEUS,train,544,700
field2613.jpg,NUCLEUS,train,594,598
field2613.jpg,KINETOPLAST,train,586,580
field2613.jpg,KINETOPLAST,train,479,441
field2613.jpg,KINETOPLAST,train,327,424
field2614.jpg,KINETOPLAST,train,304,817
field2614.jpg,KINETOPLAST,train,367,775
field2614.jpg,NUCLEUS,train,310,807
field2614.jpg,NUCLEUS,train,364,759
field2614.jpg,NUCLEUS,train,472,722
field2614.jpg,KINETOPLAST,train,479,704
field2614.jpg,KINETOPLAST,train,501,530
field2614.jpg,KINETOPLAST,train,406,410
field2615.jpg,KINETOPLAST,train,111,671
field2615.jpg,KINETOPLAST,train,186,685
field2615.jpg,NUCLEUS,train,123,668
field2615.jpg,NUCLEUS,train,195,672
field2615.jpg,NUCLEUS,train,297,722
field2615.jpg,KINETOPLAST,train,315,714
field2615.jpg,KINETOPLAST,train,454,607
field2615.jpg,KINETOPLAST,train,471,455
field2616.jpg,KINETOPLAST,train,53,519
field2617.jpg,KINETOPLAST,train,145,284
field2618.jpg,KINETOPLAST,train,376,181
field2619.jpg,KINETOPLAST,train,612,273
field2620.jpg,KINETOPLAST,train,714,504
field2621.jpg,KINETOPLAST,train,623,740
field2622.jpg,KINETOPLAST,train,391,842
field2623.jpg,KINETOPLAST,train,240,548
field2623.jpg,KINETOPLAST,train,320,572
field2623.jpg,NUCLEUS,train,234,537
field2624.jpg,KINETOPLAST,train,257,436
field2624.jpg,KINETOPLAST,train,296,510
field2624.jpg,NUCLEUS,train,260,424
field2625.jpg,KINETOPLAST,train,347,368
field2625.jpg,KINETOPLAST,train,323,448
field2625.jpg,NUCLEUS,train,358,362
field2626.jpg,KINETOPLAST,train,460,385
field2626.jpg,KINETOPLAST,train,386,424
field2626.jpg,NUCLEUS,train,472,388
field2627.jpg,KINETOPLAST,train,527,475
field2627.jpg,KINETOPLAST,train,447,451
field2627.jpg,NUCLEUS,train,533,486
field2628.jpg,KINETOPLAST,train,511,588
field2628.jpg,KINETOPLAST,train,472,514
field2628.jpg,NUCLEUS,train,508,600
field2629.jpg,KINETOPLAST,train,420,655
field2629.jpg,KINETOPLAST,train,444,575
field2629.jpg,NUCLEUS,train,409,661
field2630.jpg,NUCLEUS,train,520,524
field2630.jpg,KINETOPLAST,train,531,538
field2630.jpg,KINETOPLAST,train,360,565
field2630.jpg,KINETOPLAST,train,349,594
field2630.jpg,NUCLEUS,train,359,577
field2631.jpg,NUCLEUS,train,472,617
field2631.jpg,KINETOPLAST,train,469,635
field2631.jpg,KINETOPLAST,train,330,533
field2631.jpg,KINETOPLAST,train,301,546
field2631.jpg,NUCLEUS,train,321,541
field2632.jpg,NUCLEUS,train,371,648
field2632.jpg,KINETOPLAST,train,357,659
field2632.jpg,KINETOPLAST,train,330,488
field2632.jpg,KINETOPLAST,train,301,477
field2632.jpg,NUCLEUS,train,318,487
field2633.jpg,NUCLEUS,train,279,600
field2633.jpg,KINETOPLAST,train,261,597
field2633.jpg,KINETOPLAST,train,363,458
field2633.jpg,KINETOPLAST,train,350,429
field2633.jpg,NUCLEUS,train,355,449
field2634.jpg,NUCLEUS,train,247,499
field2634.jpg,KINETOPLAST,train,236,485
field2634.jpg,KINETOPLAST,train,407,458
field2634.jpg,KINETOPLAST,train,418,429
field2634.jpg,NUCLEUS,train,408,446
field2635.jpg,NUCLEUS,train,296,407
field2635.jpg,KINETOPLAST,train,299,389
field2635.jpg,KINETOPLAST,train,438,491
field2635.jpg,KINETOPLAST,train,467,478
field2635.jpg,NUCLEUS,train,447,483
field2636.jpg,NUCLEUS,train,396,375
field2636.jpg,KINETOPLAST,train,410,364
field2636.jpg,KINETOPLAST,train,437,535
field2636.jpg,KINETOPLAST,train,466,546
field2636.jpg,NUCLEUS,train,449,536
field2637.jpg,KINETOPLAST,train,390,341
field2637.jpg,NUCLEUS,train,398,351
field2638.jpg,KINETOPLAST,train,509,396
field2638.jpg,NUCLEUS,train,508,409
field2639.jpg,KINETOPLAST,train,554,518
field2639.jpg,NUCLEUS,train,544,526
field2640.jpg,KINETOPLAST,train,500,637
field2640.jpg,NUCLEUS,train,487,636
field2641.jpg,KINETOPLAST,train,377,682
field2641.jpg,NUCLEUS,train,369,672
field2642.jpg,KINETOPLAST,train,259,628
field2642.jpg,NUCLEUS,train,260,615
field2643.jpg,KINETOPLAST,train,213,505
field2643.jpg,NUCLEUS,train,223,497
field2644.jpg,NUCLEUS,train,129,396
field2644.jpg,KINETOPLAST,train,127,408
field2645.jpg,NUCLEUS,train,286,250
field2645.jpg,KINETOPLAST,train,276,257
field2646.jpg,NUCLEUS,train,499,257
field2646.jpg,KINETOPLAST,train,487,255
field2647.jpg,NUCLEUS,train,646,413
field2647.jpg,KINETOPLAST,train,639,403
field2648.jpg,NUCLEUS,train,638,627
field2648.jpg,KINETOPLAST,train,640,615
field2649.jpg,NUCLEUS,train,482,774
field2649.jpg,KINETOPLAST,train,492,767
field2650.jpg,NUCLEUS,train,268,766
field2650.jpg,KINETOPLAST,train,280,768
field2651.jpg,KINETOPLAST,train,311,653
field2651.jpg,NUCLEUS,train,321,661
field2652.jpg,KINETOPLAST,train,233,561
field2652.jpg,NUCLEUS,train,234,573
field2653.jpg,KINETOPLAST,train,242,439
field2653.jpg,NUCLEUS,train,234,449
field2654.jpg,KINETOPLAST,train,335,361
field2654.jpg,NUCLEUS,train,323,362
field2655.jpg,KINETOPLAST,train,456,370
field2655.jpg,NUCLEUS,train,446,362
field2656.jpg,KINETOPLAST,train,535,463
field2656.jpg,NUCLEUS,train,534,451
field2657.jpg,KINETOPLAST,train,525,584
field2657.jpg,NUCLEUS,train,533,574
field2658.jpg,NUCLEUS,train,417,485
field2658.jpg,NUCLEUS,train,392,489
field2658.jpg,KINETOPLAST,train,403,487
field2658.jpg,KINETOPLAST,train,384,482
field2658.jpg,KINETOPLAST,train,269,702
field2658.jpg,KINETOPLAST,train,176,584
field2658.jpg,NUCLEUS,train,164,584
field2659.jpg,NUCLEUS,train,426,517
field2659.jpg,NUCLEUS,train,406,502
field2659.jpg,KINETOPLAST,train,415,508
field2659.jpg,KINETOPLAST,train,405,491
field2659.jpg,KINETOPLAST,train,168,566
field2659.jpg,KINETOPLAST,train,186,417
field2659.jpg,NUCLEUS,train,177,408
field2660.jpg,NUCLEUS,train,410,545
field2660.jpg,NUCLEUS,train,406,520
field2660.jpg,KINETOPLAST,train,408,531
field2660.jpg,KINETOPLAST,train,413,512
field2660.jpg,KINETOPLAST,train,193,397
field2660.jpg,KINETOPLAST,train,311,304
field2660.jpg,NUCLEUS,train,311,292
field2661.jpg,NUCLEUS,train,379,554
field2661.jpg,NUCLEUS,train,394,534
field2661.jpg,KINETOPLAST,train,388,543
field2661.jpg,KINETOPLAST,train,405,533
field2661.jpg,KINETOPLAST,train,330,296
field2661.jpg,KINETOPLAST,train,479,314
field2661.jpg,NUCLEUS,train,488,305
field2662.jpg,NUCLEUS,train,350,538
field2662.jpg,NUCLEUS,train,375,534
field2662.jpg,KINETOPLAST,train,364,536
field2662.jpg,KINETOPLAST,train,384,541
field2662.jpg,KINETOPLAST,train,498,321
field2662.jpg,KINETOPLAST,train,591,439
field2662.jpg,NUCLEUS,train,603,439
field2663.jpg,NUCLEUS,train,342,507
field2663.jpg,NUCLEUS,train,362,522
field2663.jpg,KINETOPLAST,train,353,516
field2663.jpg,KINETOPLAST,train,363,533
field2663.jpg,KINETOPLAST,train,600,457
field2663.jpg,KINETOPLAST,train,582,607
field2663.jpg,NUCLEUS,train,591,616
field2664.jpg,NUCLEUS,train,357,478
field2664.jpg,NUCLEUS,train,361,503
field2664.jpg,KINETOPLAST,train,359,492
field2664.jpg,KINETOPLAST,train,354,512
field2664.jpg,KINETOPLAST,train,574,626
field2664.jpg,KINETOPLAST,train,456,719
field2664.jpg,NUCLEUS,train,456,731
field2665.jpg,KINETOPLAST,train,91,355
field2665.jpg,KINETOPLAST,train,68,364
field2665.jpg,NUCLEUS,train,256,418
field2665.jpg,KINETOPLAST,train,264,430
field2665.jpg,KINETOPLAST,train,565,475
field2665.jpg,KINETOPLAST,train,544,511
field2665.jpg,KINETOPLAST,train,489,516
field2665.jpg,NUCLEUS,train,574,468
field2665.jpg,NUCLEUS,train,532,507
field2665.jpg,NUCLEUS,train,504,526
field2665.jpg,NUCLEUS,train,265,620
field2665.jpg,KINETOPLAST,train,276,626
field2665.jpg,KINETOPLAST,train,66,540
field2665.jpg,NUCLEUS,train,83,560
field2666.jpg,KINETOPLAST,train,288,194
field2666.jpg,KINETOPLAST,train,265,185
field2666.jpg,NUCLEUS,train,360,356
field2666.jpg,KINETOPLAST,train,357,370
field2666.jpg,KINETOPLAST,train,538,614
field2666.jpg,KINETOPLAST,train,498,625
field2666.jpg,KINETOPLAST,train,455,590
field2666.jpg,NUCLEUS,train,550,616
field2666.jpg,NUCLEUS,train,492,614
field2666.jpg,NUCLEUS,train,459,607
field2666.jpg,NUCLEUS,train,223,505
field2666.jpg,KINETOPLAST,train,227,517
field2666.jpg,KINETOPLAST,train,139,308
field2666.jpg,NUCLEUS,train,137,334
field2667.jpg,KINETOPLAST,train,540,219
field2667.jpg,KINETOPLAST,train,531,196
field2667.jpg,NUCLEUS,train,477,384
field2667.jpg,KINETOPLAST,train,465,392
field2667.jpg,KINETOPLAST,train,420,693
field2667.jpg,KINETOPLAST,train,384,672
field2667.jpg,KINETOPLAST,train,379,617
field2667.jpg,NUCLEUS,train,427,702
field2667.jpg,NUCLEUS,train,388,660
field2667.jpg,NUCLEUS,train,369,632
field2667.jpg,NUCLEUS,train,275,393
field2667.jpg,KINETOPLAST,train,269,404
field2667.jpg,KINETOPLAST,train,355,194
field2667.jpg,NUCLEUS,train,335,211
field2668.jpg,KINETOPLAST,train,702,415
field2668.jpg,KINETOPLAST,train,711,392
field2668.jpg,NUCLEUS,train,540,488
field2668.jpg,KINETOPLAST,train,526,485
field2668.jpg,KINETOPLAST,train,282,666
field2668.jpg,KINETOPLAST,train,271,626
field2668.jpg,KINETOPLAST,train,306,583
field2668.jpg,NUCLEUS,train,280,678
field2668.jpg,NUCLEUS,train,282,620
field2668.jpg,NUCLEUS,train,289,587
field2668.jpg,NUCLEUS,train,391,351
field2668.jpg,KINETOPLAST,train,379,355
field2668.jpg,KINETOPLAST,train,588,267
field2668.jpg,NUCLEUS,train,562,265
field2669.jpg,KINETOPLAST,train,676,668
field2669.jpg,KINETOPLAST,train,699,659
field2669.jpg,NUCLEUS,train,511,605
field2669.jpg,KINETOPLAST,train,503,593
field2669.jpg,KINETOPLAST,train,202,548
field2669.jpg,KINETOPLAST,train,223,512
field2669.jpg,KINETOPLAST,train,278,507
field2669.jpg,NUCLEUS,train,193,555
field2669.jpg,NUCLEUS,train,235,516
field2669.jpg,NUCLEUS,train,263,497
field2669.jpg,NUCLEUS,train,502,403
field2669.jpg,KINETOPLAST,train,491,397
field2669.jpg,KINETOPLAST,train,701,483
field2669.jpg,NUCLEUS,train,684,463
field2670.jpg,KINETOPLAST,train,480,830
field2670.jpg,KINETOPLAST,train,503,839
field2670.jpg,NUCLEUS,train,408,668
field2670.jpg,KINETOPLAST,train,411,654
field2670.jpg,KINETOPLAST,train,230,410
field2670.jpg,KINETOPLAST,train,270,399
field2670.jpg,KINETOPLAST,train,313,434
field2670.jpg,NUCLEUS,train,218,408
field2670.jpg,NUCLEUS,train,276,410
field2670.jpg,NUCLEUS,train,309,417
field2670.jpg,NUCLEUS,train,545,519
field2670.jpg,KINETOPLAST,train,541,506
field2670.jpg,KINETOPLAST,train,629,716
field2670.jpg,NUCLEUS,train,631,690
field2671.jpg,KINETOPLAST,train,227,804
field2671.jpg,KINETOPLAST,train,236,827
field2671.jpg,NUCLEUS,train,290,639
field2671.jpg,KINETOPLAST,train,302,631
field2671.jpg,KINETOPLAST,train,347,330
field2671.jpg,KINETOPLAST,train,383,351
field2671.jpg,KINETOPLAST,train,388,406
field2671.jpg,NUCLEUS,train,340,321
field2671.jpg,NUCLEUS,train,379,363
field2671.jpg,NUCLEUS,train,398,391
field2671.jpg,NUCLEUS,train,492,630
field2671.jpg,KINETOPLAST,train,498,619
field2671.jpg,KINETOPLAST,train,412,829
field2671.jpg,NUCLEUS,train,432,812
field2672.jpg,NUCLEUS,train,343,416
field2672.jpg,NUCLEUS,train,417,541
field2672.jpg,KINETOPLAST,train,330,430
field2672.jpg,KINETOPLAST,train,408,537
