filename,x,y,structure,set,new_x,new_y
field1563.jpg,0,0,KINETOPLAST,train,269,342
field1563.jpg,0,0,NUCLEUS,train,259,338
field1563.jpg,0,0,NUCLEUS,train,657,730
field1564.jpg,0,0,NUCLEUS,train,208,582
field1564.jpg,0,0,KINETOPLAST,train,228,579
field1564.jpg,0,0,KINETOPLAST,train,265,647
field1564.jpg,0,0,NUCLEUS,train,264,632
field1564.jpg,0,0,KINETOPLAST,train,422,311
field1564.jpg,0,0,NUCLEUS,train,418,301
field1564.jpg,0,0,NUCLEUS,train,423,860
field1565.jpg,0,0,NUCLEUS,train,210,437
field1565.jpg,0,0,KINETOPLAST,train,226,449
field1565.jpg,0,0,KINETOPLAST,train,204,523
field1565.jpg,0,0,NUCLEUS,train,214,512
field1565.jpg,0,0,KINETOPLAST,train,553,397
field1565.jpg,0,0,NUCLEUS,train,557,387
field1565.jpg,0,0,NUCLEUS,train,165,785
field1566.jpg,0,0,KINETOPLAST,train,634,663
field1566.jpg,0,0,NUCLEUS,train,625,671
field1566.jpg,0,0,KINETOPLAST,train,304,677
field1566.jpg,0,0,KINETOPLAST,train,134,475
field1567.jpg,0,0,KINETOPLAST,train,454,796
field1567.jpg,0,0,NUCLEUS,train,442,796
field1567.jpg,0,0,KINETOPLAST,train,211,573
field1567.jpg,0,0,KINETOPLAST,train,233,310
field1568.jpg,0,0,KINETOPLAST,train,232,762
field1568.jpg,0,0,NUCLEUS,train,224,753
field1568.jpg,0,0,KINETOPLAST,train,218,432
field1568.jpg,0,0,KINETOPLAST,train,420,262
field1569.jpg,0,0,KINETOPLAST,train,100,582
field1569.jpg,0,0,NUCLEUS,train,100,570
field1569.jpg,0,0,KINETOPLAST,train,323,339
field1569.jpg,0,0,KINETOPLAST,train,586,361
field1570.jpg,0,0,KINETOPLAST,train,133,360
field1570.jpg,0,0,NUCLEUS,train,142,352
field1570.jpg,0,0,KINETOPLAST,train,463,346
field1570.jpg,0,0,KINETOPLAST,train,633,548
field1571.jpg,0,0,KINETOPLAST,train,313,228
field1571.jpg,0,0,NUCLEUS,train,325,228
field1571.jpg,0,0,KINETOPLAST,train,557,450
field1571.jpg,0,0,KINETOPLAST,train,535,714
field1572.jpg,0,0,KINETOPLAST,train,535,261
field1572.jpg,0,0,NUCLEUS,train,543,270
field1572.jpg,0,0,KINETOPLAST,train,549,591
field1572.jpg,0,0,KINETOPLAST,train,347,761
field1573.jpg,0,0,NUCLEUS,train,365,466
field1573.jpg,0,0,KINETOPLAST,train,359,451
field1574.jpg,0,0,NUCLEUS,train,403,467
field1574.jpg,0,0,KINETOPLAST,train,409,452
field1575.jpg,0,0,NUCLEUS,train,429,493
field1575.jpg,0,0,KINETOPLAST,train,444,487
field1576.jpg,0,0,NUCLEUS,train,429,531
field1576.jpg,0,0,KINETOPLAST,train,444,537
field1577.jpg,0,0,NUCLEUS,train,402,557
field1577.jpg,0,0,KINETOPLAST,train,408,572
field1578.jpg,0,0,NUCLEUS,train,365,557
field1578.jpg,0,0,KINETOPLAST,train,359,572
field1579.jpg,0,0,NUCLEUS,train,338,530
field1579.jpg,0,0,KINETOPLAST,train,323,536
field1580.jpg,0,0,KINETOPLAST,train,409,458
field1580.jpg,0,0,NUCLEUS,train,420,458
field1580.jpg,0,0,KINETOPLAST,train,353,400
field1580.jpg,0,0,KINETOPLAST,train,296,421
field1580.jpg,0,0,NUCLEUS,train,311,424
field1580.jpg,0,0,NUCLEUS,train,256,434
field1580.jpg,0,0,KINETOPLAST,train,241,440
field1580.jpg,0,0,KINETOPLAST,train,137,761
field1580.jpg,0,0,NUCLEUS,train,128,770
field1581.jpg,0,0,KINETOPLAST,train,440,492
field1581.jpg,0,0,NUCLEUS,train,447,500
field1581.jpg,0,0,KINETOPLAST,train,441,412
field1581.jpg,0,0,KINETOPLAST,train,386,386
field1581.jpg,0,0,NUCLEUS,train,395,399
field1581.jpg,0,0,NUCLEUS,train,349,367
field1581.jpg,0,0,KINETOPLAST,train,334,361
field1581.jpg,0,0,KINETOPLAST,train,33,514
field1581.jpg,0,0,NUCLEUS,train,20,514
field1582.jpg,0,0,KINETOPLAST,train,437,537
field1582.jpg,0,0,NUCLEUS,train,437,548
field1582.jpg,0,0,KINETOPLAST,train,495,481
field1582.jpg,0,0,KINETOPLAST,train,474,424
field1582.jpg,0,0,NUCLEUS,train,471,439
field1582.jpg,0,0,NUCLEUS,train,461,384
field1582.jpg,0,0,KINETOPLAST,train,455,369
field1582.jpg,0,0,KINETOPLAST,train,134,265
field1582.jpg,0,0,NUCLEUS,train,125,256
field1583.jpg,0,0,KINETOPLAST,train,404,568
field1583.jpg,0,0,NUCLEUS,train,396,575
field1583.jpg,0,0,KINETOPLAST,train,484,569
field1583.jpg,0,0,KINETOPLAST,train,510,514
field1583.jpg,0,0,NUCLEUS,train,497,523
field1583.jpg,0,0,NUCLEUS,train,529,477
field1583.jpg,0,0,KINETOPLAST,train,535,462
field1583.jpg,0,0,KINETOPLAST,train,381,161
field1583.jpg,0,0,NUCLEUS,train,381,148
field1584.jpg,0,0,KINETOPLAST,train,358,565
field1584.jpg,0,0,NUCLEUS,train,347,565
field1584.jpg,0,0,KINETOPLAST,train,414,623
field1584.jpg,0,0,KINETOPLAST,train,471,602
field1584.jpg,0,0,NUCLEUS,train,456,599
field1584.jpg,0,0,NUCLEUS,train,511,589
field1584.jpg,0,0,KINETOPLAST,train,526,583
field1584.jpg,0,0,KINETOPLAST,train,630,262
field1584.jpg,0,0,NUCLEUS,train,639,253
field1585.jpg,0,0,KINETOPLAST,train,328,532
field1585.jpg,0,0,NUCLEUS,train,321,524
field1585.jpg,0,0,KINETOPLAST,train,327,612
field1585.jpg,0,0,KINETOPLAST,train,382,638
field1585.jpg,0,0,NUCLEUS,train,373,625
field1585.jpg,0,0,NUCLEUS,train,419,657
field1585.jpg,0,0,KINETOPLAST,train,434,663
field1585.jpg,0,0,KINETOPLAST,train,735,509
field1585.jpg,0,0,NUCLEUS,train,748,509
field1586.jpg,0,0,KINETOPLAST,train,330,486
field1586.jpg,0,0,NUCLEUS,train,330,475
field1586.jpg,0,0,KINETOPLAST,train,272,542
field1586.jpg,0,0,KINETOPLAST,train,293,599
field1586.jpg,0,0,NUCLEUS,train,296,584
field1586.jpg,0,0,NUCLEUS,train,306,639
field1586.jpg,0,0,KINETOPLAST,train,312,654
field1586.jpg,0,0,KINETOPLAST,train,633,758
field1586.jpg,0,0,NUCLEUS,train,642,767
field1587.jpg,0,0,KINETOPLAST,train,427,340
field1587.jpg,0,0,KINETOPLAST,train,568,538
field1587.jpg,0,0,NUCLEUS,train,560,552
field1587.jpg,0,0,NUCLEUS,train,272,546
field1587.jpg,0,0,KINETOPLAST,train,270,536
field1587.jpg,0,0,KINETOPLAST,train,179,565
field1587.jpg,0,0,NUCLEUS,train,178,550
field1588.jpg,0,0,KINETOPLAST,train,536,422
field1588.jpg,0,0,KINETOPLAST,train,496,661
field1588.jpg,0,0,NUCLEUS,train,480,665
field1588.jpg,0,0,NUCLEUS,train,281,458
field1588.jpg,0,0,KINETOPLAST,train,287,449
field1588.jpg,0,0,KINETOPLAST,train,202,405
field1588.jpg,0,0,NUCLEUS,train,212,394
field1589.jpg,0,0,KINETOPLAST,train,555,555
field1589.jpg,0,0,KINETOPLAST,train,357,696
field1589.jpg,0,0,NUCLEUS,train,343,688
field1589.jpg,0,0,NUCLEUS,train,349,400
field1589.jpg,0,0,KINETOPLAST,train,359,398
field1589.jpg,0,0,KINETOPLAST,train,330,307
field1589.jpg,0,0,NUCLEUS,train,345,306
field1590.jpg,0,0,KINETOPLAST,train,474,664
field1590.jpg,0,0,KINETOPLAST,train,235,624
field1590.jpg,0,0,NUCLEUS,train,231,608
field1590.jpg,0,0,NUCLEUS,train,438,409
field1590.jpg,0,0,KINETOPLAST,train,447,415
field1590.jpg,0,0,KINETOPLAST,train,491,330
field1590.jpg,0,0,NUCLEUS,train,502,340
field1591.jpg,0,0,KINETOPLAST,train,340,683
field1591.jpg,0,0,KINETOPLAST,train,199,485
field1591.jpg,0,0,NUCLEUS,train,207,471
field1591.jpg,0,0,NUCLEUS,train,495,477
field1591.jpg,0,0,KINETOPLAST,train,497,487
field1591.jpg,0,0,KINETOPLAST,train,588,458
field1591.jpg,0,0,NUCLEUS,train,589,473
field1592.jpg,0,0,KINETOPLAST,train,232,602
field1592.jpg,0,0,KINETOPLAST,train,272,363
field1592.jpg,0,0,NUCLEUS,train,288,359
field1592.jpg,0,0,NUCLEUS,train,487,566
field1592.jpg,0,0,KINETOPLAST,train,481,575
field1592.jpg,0,0,KINETOPLAST,train,566,619
field1592.jpg,0,0,NUCLEUS,train,556,630
field1593.jpg,0,0,KINETOPLAST,train,212,468
field1593.jpg,0,0,KINETOPLAST,train,410,327
field1593.jpg,0,0,NUCLEUS,train,424,335
field1593.jpg,0,0,NUCLEUS,train,418,623
field1593.jpg,0,0,KINETOPLAST,train,408,625
field1593.jpg,0,0,KINETOPLAST,train,437,716
field1593.jpg,0,0,NUCLEUS,train,422,717
field1594.jpg,0,0,KINETOPLAST,train,359,379
field1594.jpg,0,0,KINETOPLAST,train,188,423
field1594.jpg,0,0,NUCLEUS,train,202,418
field1594.jpg,0,0,NUCLEUS,train,465,635
field1594.jpg,0,0,KINETOPLAST,train,476,630
field1595.jpg,0,0,KINETOPLAST,train,460,401
field1595.jpg,0,0,KINETOPLAST,train,308,311
field1595.jpg,0,0,NUCLEUS,train,322,318
field1595.jpg,0,0,NUCLEUS,train,354,657
field1595.jpg,0,0,KINETOPLAST,train,366,661
field1596.jpg,0,0,KINETOPLAST,train,516,487
field1596.jpg,0,0,KINETOPLAST,train,472,316
field1596.jpg,0,0,NUCLEUS,train,477,330
field1596.jpg,0,0,NUCLEUS,train,260,593
field1596.jpg,0,0,KINETOPLAST,train,265,604
field1597.jpg,0,0,KINETOPLAST,train,495,588
field1597.jpg,0,0,KINETOPLAST,train,585,436
field1597.jpg,0,0,NUCLEUS,train,578,450
field1597.jpg,0,0,NUCLEUS,train,239,482
field1597.jpg,0,0,KINETOPLAST,train,235,494
field1598.jpg,0,0,KINETOPLAST,train,408,644
field1598.jpg,0,0,KINETOPLAST,train,579,600
field1598.jpg,0,0,NUCLEUS,train,565,605
field1598.jpg,0,0,NUCLEUS,train,302,388
field1598.jpg,0,0,KINETOPLAST,train,291,393
field1599.jpg,0,0,KINETOPLAST,train,308,623
field1599.jpg,0,0,KINETOPLAST,train,460,713
field1599.jpg,0,0,NUCLEUS,train,446,706
field1599.jpg,0,0,NUCLEUS,train,414,367
field1599.jpg,0,0,KINETOPLAST,train,402,363
field1600.jpg,0,0,KINETOPLAST,train,251,536
field1600.jpg,0,0,KINETOPLAST,train,295,707
field1600.jpg,0,0,NUCLEUS,train,290,693
field1600.jpg,0,0,NUCLEUS,train,507,430
field1600.jpg,0,0,KINETOPLAST,train,502,419
field1601.jpg,0,0,KINETOPLAST,train,482,433
field1601.jpg,0,0,KINETOPLAST,train,490,478
field1601.jpg,0,0,NUCLEUS,train,480,450
field1601.jpg,0,0,NUCLEUS,train,496,492
field1601.jpg,0,0,KINETOPLAST,train,385,459
field1601.jpg,0,0,KINETOPLAST,train,323,495
field1601.jpg,0,0,KINETOPLAST,train,383,546
field1601.jpg,0,0,KINETOPLAST,train,393,708
field1601.jpg,0,0,NUCLEUS,train,379,536
field1601.jpg,0,0,KINETOPLAST,train,128,523
field1601.jpg,0,0,NUCLEUS,train,113,526
field1601.jpg,0,0,NUCLEUS,train,396,697
field1601.jpg,0,0,NUCLEUS,train,374,446
field1602.jpg,0,0,KINETOPLAST,train,509,526
field1602.jpg,0,0,KINETOPLAST,train,483,564
field1602.jpg,0,0,NUCLEUS,train,496,537
field1602.jpg,0,0,NUCLEUS,train,477,578
field1602.jpg,0,0,KINETOPLAST,train,422,476
field1602.jpg,0,0,KINETOPLAST,train,353,457
field1602.jpg,0,0,KINETOPLAST,train,359,536
field1602.jpg,0,0,KINETOPLAST,train,252,658
field1602.jpg,0,0,NUCLEUS,train,363,526
field1602.jpg,0,0,KINETOPLAST,train,195,339
field1602.jpg,0,0,NUCLEUS,train,182,331
field1602.jpg,0,0,NUCLEUS,train,261,652
field1602.jpg,0,0,NUCLEUS,train,424,459
field1603.jpg,0,0,KINETOPLAST,train,462,610
field1603.jpg,0,0,KINETOPLAST,train,417,618
field1603.jpg,0,0,NUCLEUS,train,445,608
field1603.jpg,0,0,NUCLEUS,train,403,624
field1603.jpg,0,0,KINETOPLAST,train,436,513
field1603.jpg,0,0,KINETOPLAST,train,400,451
field1603.jpg,0,0,KINETOPLAST,train,349,511
field1603.jpg,0,0,KINETOPLAST,train,187,521
field1603.jpg,0,0,NUCLEUS,train,359,507
field1603.jpg,0,0,KINETOPLAST,train,372,256
field1603.jpg,0,0,NUCLEUS,train,369,241
field1603.jpg,0,0,NUCLEUS,train,198,524
field1603.jpg,0,0,NUCLEUS,train,449,502
field1604.jpg,0,0,KINETOPLAST,train,370,637
field1604.jpg,0,0,KINETOPLAST,train,332,611
field1604.jpg,0,0,NUCLEUS,train,359,624
field1604.jpg,0,0,NUCLEUS,train,318,605
field1604.jpg,0,0,KINETOPLAST,train,420,550
field1604.jpg,0,0,KINETOPLAST,train,439,481
field1604.jpg,0,0,KINETOPLAST,train,360,487
field1604.jpg,0,0,KINETOPLAST,train,237,380
field1604.jpg,0,0,NUCLEUS,train,370,491
field1604.jpg,0,0,KINETOPLAST,train,557,323
field1604.jpg,0,0,NUCLEUS,train,565,310
field1604.jpg,0,0,NUCLEUS,train,243,389
field1604.jpg,0,0,NUCLEUS,train,437,552
field1605.jpg,0,0,KINETOPLAST,train,285,590
field1605.jpg,0,0,KINETOPLAST,train,277,545
field1605.jpg,0,0,NUCLEUS,train,287,573
field1605.jpg,0,0,NUCLEUS,train,271,531
field1605.jpg,0,0,KINETOPLAST,train,382,564
field1605.jpg,0,0,KINETOPLAST,train,444,528
field1605.jpg,0,0,KINETOPLAST,train,384,477
field1605.jpg,0,0,KINETOPLAST,train,374,315
field1605.jpg,0,0,NUCLEUS,train,388,487
field1605.jpg,0,0,KINETOPLAST,train,639,500
field1605.jpg,0,0,NUCLEUS,train,654,497
field1605.jpg,0,0,NUCLEUS,train,371,326
field1605.jpg,0,0,NUCLEUS,train,393,577
field1606.jpg,0,0,KINETOPLAST,train,259,498
field1606.jpg,0,0,KINETOPLAST,train,285,460
field1606.jpg,0,0,NUCLEUS,train,272,487
field1606.jpg,0,0,NUCLEUS,train,291,446
field1606.jpg,0,0,KINETOPLAST,train,346,548
field1606.jpg,0,0,KINETOPLAST,train,415,567
field1606.jpg,0,0,KINETOPLAST,train,409,488
field1606.jpg,0,0,KINETOPLAST,train,516,366
field1606.jpg,0,0,NUCLEUS,train,405,498
field1606.jpg,0,0,KINETOPLAST,train,573,685
field1606.jpg,0,0,NUCLEUS,train,586,693
field1606.jpg,0,0,NUCLEUS,train,507,372
field1606.jpg,0,0,NUCLEUS,train,344,565
field1607.jpg,0,0,KINETOPLAST,train,305,413
field1607.jpg,0,0,KINETOPLAST,train,350,405
field1607.jpg,0,0,NUCLEUS,train,322,415
field1607.jpg,0,0,NUCLEUS,train,364,399
field1607.jpg,0,0,KINETOPLAST,train,331,510
field1607.jpg,0,0,KINETOPLAST,train,367,572
field1607.jpg,0,0,KINETOPLAST,train,418,512
field1607.jpg,0,0,KINETOPLAST,train,580,502
field1607.jpg,0,0,NUCLEUS,train,408,516
field1607.jpg,0,0,KINETOPLAST,train,395,767
field1607.jpg,0,0,NUCLEUS,train,398,782
field1607.jpg,0,0,NUCLEUS,train,569,499
field1607.jpg,0,0,NUCLEUS,train,318,521
field1608.jpg,0,0,KINETOPLAST,train,257,412
field1608.jpg,0,0,NUCLEUS,train,266,415
field1608.jpg,0,0,NUCLEUS,train,476,570
field1608.jpg,0,0,KINETOPLAST,train,473,557
field1608.jpg,0,0,KINETOPLAST,train,550,685
field1608.jpg,0,0,NUCLEUS,train,536,695
field1609.jpg,0,0,KINETOPLAST,train,365,352
field1609.jpg,0,0,NUCLEUS,train,369,361
field1609.jpg,0,0,NUCLEUS,train,408,619
field1609.jpg,0,0,KINETOPLAST,train,415,607
field1609.jpg,0,0,KINETOPLAST,train,379,753
field1609.jpg,0,0,NUCLEUS,train,362,749
field1610.jpg,0,0,KINETOPLAST,train,483,385
field1610.jpg,0,0,NUCLEUS,train,480,394
field1610.jpg,0,0,NUCLEUS,train,325,604
field1610.jpg,0,0,KINETOPLAST,train,338,601
field1610.jpg,0,0,KINETOPLAST,train,210,678
field1610.jpg,0,0,NUCLEUS,train,200,664
field1611.jpg,0,0,KINETOPLAST,train,544,493
field1611.jpg,0,0,NUCLEUS,train,535,497
field1611.jpg,0,0,NUCLEUS,train,277,536
field1611.jpg,0,0,KINETOPLAST,train,289,543
field1611.jpg,0,0,KINETOPLAST,train,143,507
field1611.jpg,0,0,NUCLEUS,train,147,490
field1612.jpg,0,0,KINETOPLAST,train,510,611
field1612.jpg,0,0,NUCLEUS,train,501,608
field1612.jpg,0,0,NUCLEUS,train,291,453
field1612.jpg,0,0,KINETOPLAST,train,294,466
field1612.jpg,0,0,KINETOPLAST,train,217,338
field1612.jpg,0,0,NUCLEUS,train,231,328
field1613.jpg,0,0,KINETOPLAST,train,403,672
field1613.jpg,0,0,NUCLEUS,train,399,663
field1613.jpg,0,0,NUCLEUS,train,360,405
field1613.jpg,0,0,KINETOPLAST,train,353,417
field1613.jpg,0,0,KINETOPLAST,train,388,271
field1613.jpg,0,0,NUCLEUS,train,405,275
field1614.jpg,0,0,KINETOPLAST,train,284,638
field1614.jpg,0,0,NUCLEUS,train,287,629
field1614.jpg,0,0,NUCLEUS,train,442,419
field1614.jpg,0,0,KINETOPLAST,train,429,422
field1614.jpg,0,0,KINETOPLAST,train,557,345
field1614.jpg,0,0,NUCLEUS,train,567,359
field1615.jpg,0,0,KINETOPLAST,train,345,411
field1615.jpg,0,0,NUCLEUS,train,328,408
field1615.jpg,0,0,NUCLEUS,train,278,580
field1615.jpg,0,0,KINETOPLAST,train,258,577
field1615.jpg,0,0,KINETOPLAST,train,292,635
field1615.jpg,0,0,NUCLEUS,train,299,616
field1615.jpg,0,0,NUCLEUS,train,309,803
field1616.jpg,0,0,KINETOPLAST,train,428,414
field1616.jpg,0,0,NUCLEUS,train,418,400
field1616.jpg,0,0,NUCLEUS,train,261,486
field1616.jpg,0,0,KINETOPLAST,train,249,469
field1616.jpg,0,0,KINETOPLAST,train,232,535
field1616.jpg,0,0,NUCLEUS,train,250,526
field1616.jpg,0,0,NUCLEUS,train,125,665
field1617.jpg,0,0,KINETOPLAST,train,484,473
field1617.jpg,0,0,NUCLEUS,train,487,456
field1617.jpg,0,0,NUCLEUS,train,315,406
field1617.jpg,0,0,KINETOPLAST,train,318,386
field1617.jpg,0,0,KINETOPLAST,train,260,420
field1617.jpg,0,0,NUCLEUS,train,279,427
field1617.jpg,0,0,NUCLEUS,train,92,437
field1618.jpg,0,0,KINETOPLAST,train,482,556
field1618.jpg,0,0,NUCLEUS,train,496,546
field1618.jpg,0,0,NUCLEUS,train,410,389
field1618.jpg,0,0,KINETOPLAST,train,427,377
field1618.jpg,0,0,KINETOPLAST,train,361,360
field1618.jpg,0,0,NUCLEUS,train,370,378
field1618.jpg,0,0,NUCLEUS,train,230,253
field1619.jpg,0,0,KINETOPLAST,train,422,612
field1619.jpg,0,0,NUCLEUS,train,439,615
field1619.jpg,0,0,NUCLEUS,train,489,443
field1619.jpg,0,0,KINETOPLAST,train,509,446
field1619.jpg,0,0,KINETOPLAST,train,475,388
field1619.jpg,0,0,NUCLEUS,train,468,407
field1619.jpg,0,0,NUCLEUS,train,458,220
field1620.jpg,0,0,KINETOPLAST,train,340,610
field1620.jpg,0,0,NUCLEUS,train,350,624
field1620.jpg,0,0,NUCLEUS,train,507,538
field1620.jpg,0,0,KINETOPLAST,train,519,555
field1620.jpg,0,0,KINETOPLAST,train,536,489
field1620.jpg,0,0,NUCLEUS,train,518,498
field1620.jpg,0,0,NUCLEUS,train,643,358
field1621.jpg,0,0,KINETOPLAST,train,283,550
field1621.jpg,0,0,NUCLEUS,train,280,567
field1621.jpg,0,0,NUCLEUS,train,452,617
field1621.jpg,0,0,KINETOPLAST,train,449,637
field1621.jpg,0,0,KINETOPLAST,train,507,603
field1621.jpg,0,0,NUCLEUS,train,488,596
field1621.jpg,0,0,NUCLEUS,train,675,586
field1622.jpg,0,0,KINETOPLAST,train,228,544
field1622.jpg,0,0,NUCLEUS,train,230,533
field1622.jpg,0,0,NUCLEUS,train,473,708
field1622.jpg,0,0,KINETOPLAST,train,487,694
field1622.jpg,0,0,NUCLEUS,train,95,424
field1623.jpg,0,0,KINETOPLAST,train,251,425
field1623.jpg,0,0,NUCLEUS,train,260,419
field1623.jpg,0,0,NUCLEUS,train,308,714
field1623.jpg,0,0,KINETOPLAST,train,328,714
field1623.jpg,0,0,NUCLEUS,train,242,246
field1624.jpg,0,0,KINETOPLAST,train,351,356
field1624.jpg,0,0,NUCLEUS,train,362,358
field1624.jpg,0,0,NUCLEUS,train,187,601
field1624.jpg,0,0,KINETOPLAST,train,201,615
field1624.jpg,0,0,NUCLEUS,train,471,223
field1625.jpg,0,0,KINETOPLAST,train,471,379
field1625.jpg,0,0,NUCLEUS,train,477,388
field1625.jpg,0,0,NUCLEUS,train,182,436
field1625.jpg,0,0,KINETOPLAST,train,182,456
field1625.jpg,0,0,NUCLEUS,train,650,369
field1626.jpg,0,0,KINETOPLAST,train,539,479
field1626.jpg,0,0,NUCLEUS,train,537,490
field1626.jpg,0,0,NUCLEUS,train,294,315
field1626.jpg,0,0,KINETOPLAST,train,280,329
field1626.jpg,0,0,NUCLEUS,train,672,599
field1627.jpg,0,0,KINETOPLAST,train,517,599
field1627.jpg,0,0,NUCLEUS,train,508,605
field1627.jpg,0,0,NUCLEUS,train,459,310
field1627.jpg,0,0,KINETOPLAST,train,439,310
field1627.jpg,0,0,NUCLEUS,train,526,778
field1628.jpg,0,0,KINETOPLAST,train,416,667
field1628.jpg,0,0,NUCLEUS,train,405,665
field1628.jpg,0,0,NUCLEUS,train,580,422
field1628.jpg,0,0,KINETOPLAST,train,566,408
field1628.jpg,0,0,NUCLEUS,train,296,800
field1629.jpg,0,0,KINETOPLAST,train,374,277
field1629.jpg,0,0,KINETOPLAST,train,277,293
field1629.jpg,0,0,NUCLEUS,train,259,298
field1629.jpg,0,0,NUCLEUS,train,294,393
field1629.jpg,0,0,KINETOPLAST,train,285,393
field1629.jpg,0,0,KINETOPLAST,train,372,489
field1629.jpg,0,0,NUCLEUS,train,371,471
field1629.jpg,0,0,KINETOPLAST,train,432,495
field1629.jpg,0,0,KINETOPLAST,train,580,567
field1629.jpg,0,0,NUCLEUS,train,574,550
field1629.jpg,0,0,KINETOPLAST,train,649,644
field1629.jpg,0,0,KINETOPLAST,train,327,663
field1629.jpg,0,0,NUCLEUS,train,323,653
field1629.jpg,0,0,NUCLEUS,train,367,288
field1629.jpg,0,0,NUCLEUS,train,665,636
field1630.jpg,0,0,KINETOPLAST,train,543,340
field1630.jpg,0,0,KINETOPLAST,train,463,282
field1630.jpg,0,0,NUCLEUS,train,447,273
field1630.jpg,0,0,NUCLEUS,train,405,365
field1630.jpg,0,0,KINETOPLAST,train,398,359
field1630.jpg,0,0,KINETOPLAST,train,392,488
field1630.jpg,0,0,NUCLEUS,train,404,475
field1630.jpg,0,0,KINETOPLAST,train,430,535
field1630.jpg,0,0,KINETOPLAST,train,484,690
field1630.jpg,0,0,NUCLEUS,train,491,674
field1630.jpg,0,0,KINETOPLAST,train,478,794
field1630.jpg,0,0,KINETOPLAST,train,237,579
field1630.jpg,0,0,NUCLEUS,train,241,569
field1630.jpg,0,0,NUCLEUS,train,530,342
field1630.jpg,0,0,NUCLEUS,train,495,799
field1631.jpg,0,0,KINETOPLAST,train,618,502
field1631.jpg,0,0,KINETOPLAST,train,602,405
field1631.jpg,0,0,NUCLEUS,train,597,387
field1631.jpg,0,0,NUCLEUS,train,502,422
field1631.jpg,0,0,KINETOPLAST,train,502,413
field1631.jpg,0,0,KINETOPLAST,train,406,500
field1631.jpg,0,0,NUCLEUS,train,424,499
field1631.jpg,0,0,KINETOPLAST,train,400,560
field1631.jpg,0,0,KINETOPLAST,train,328,708
field1631.jpg,0,0,NUCLEUS,train,345,702
field1631.jpg,0,0,KINETOPLAST,train,251,777
field1631.jpg,0,0,KINETOPLAST,train,232,455
field1631.jpg,0,0,NUCLEUS,train,242,451
field1631.jpg,0,0,NUCLEUS,train,607,495
field1631.jpg,0,0,NUCLEUS,train,259,793
field1632.jpg,0,0,KINETOPLAST,train,556,671
field1632.jpg,0,0,KINETOPLAST,train,614,591
field1632.jpg,0,0,NUCLEUS,train,623,575
field1632.jpg,0,0,NUCLEUS,train,531,533
field1632.jpg,0,0,KINETOPLAST,train,537,526
field1632.jpg,0,0,KINETOPLAST,train,408,520
field1632.jpg,0,0,NUCLEUS,train,421,532
field1632.jpg,0,0,KINETOPLAST,train,361,558
field1632.jpg,0,0,KINETOPLAST,train,206,612
field1632.jpg,0,0,NUCLEUS,train,222,619
field1632.jpg,0,0,KINETOPLAST,train,102,606
field1632.jpg,0,0,KINETOPLAST,train,317,365
field1632.jpg,0,0,NUCLEUS,train,327,369
field1632.jpg,0,0,NUCLEUS,train,554,658
field1632.jpg,0,0,NUCLEUS,train,97,623
field1633.jpg,0,0,KINETOPLAST,train,393,746
field1633.jpg,0,0,KINETOPLAST,train,490,730
field1633.jpg,0,0,NUCLEUS,train,508,725
field1633.jpg,0,0,NUCLEUS,train,473,630
field1633.jpg,0,0,KINETOPLAST,train,482,630
field1633.jpg,0,0,KINETOPLAST,train,395,534
field1633.jpg,0,0,NUCLEUS,train,396,552
field1633.jpg,0,0,KINETOPLAST,train,335,528
field1633.jpg,0,0,KINETOPLAST,train,187,456
field1633.jpg,0,0,NUCLEUS,train,193,473
field1633.jpg,0,0,KINETOPLAST,train,118,379
field1633.jpg,0,0,KINETOPLAST,train,440,360
field1633.jpg,0,0,NUCLEUS,train,444,370
field1633.jpg,0,0,NUCLEUS,train,400,735
field1633.jpg,0,0,NUCLEUS,train,102,387
field1634.jpg,0,0,KINETOPLAST,train,225,684
field1634.jpg,0,0,KINETOPLAST,train,305,742
field1634.jpg,0,0,NUCLEUS,train,321,751
field1634.jpg,0,0,NUCLEUS,train,363,659
field1634.jpg,0,0,KINETOPLAST,train,370,665
field1634.jpg,0,0,KINETOPLAST,train,376,536
field1634.jpg,0,0,NUCLEUS,train,364,549
field1634.jpg,0,0,KINETOPLAST,train,338,489
field1634.jpg,0,0,KINETOPLAST,train,283,334
field1634.jpg,0,0,NUCLEUS,train,276,350
field1634.jpg,0,0,KINETOPLAST,train,289,230
field1634.jpg,0,0,KINETOPLAST,train,531,445
field1634.jpg,0,0,NUCLEUS,train,527,455
field1634.jpg,0,0,NUCLEUS,train,238,682
field1634.jpg,0,0,NUCLEUS,train,272,225
field1635.jpg,0,0,KINETOPLAST,train,149,521
field1635.jpg,0,0,KINETOPLAST,train,165,618
field1635.jpg,0,0,NUCLEUS,train,170,636
field1635.jpg,0,0,NUCLEUS,train,265,601
field1635.jpg,0,0,KINETOPLAST,train,265,610
field1635.jpg,0,0,KINETOPLAST,train,361,523
field1635.jpg,0,0,NUCLEUS,train,343,524
field1635.jpg,0,0,KINETOPLAST,train,367,463
field1635.jpg,0,0,KINETOPLAST,train,439,315
field1635.jpg,0,0,NUCLEUS,train,422,321
field1635.jpg,0,0,KINETOPLAST,train,516,246
field1635.jpg,0,0,KINETOPLAST,train,535,568
field1635.jpg,0,0,NUCLEUS,train,525,572
